0.60608,0.65228,19.738,20.677,20.637,20.78,20.746,20.987,19.873,20.445,19.962,20.637,19.131,19.62,19.066,20.736,13.933,8.6609,7.288,2.1351,3.3048,8.9785,12.293,12.998,12.228,13.503,15.224,14.729,12.442,11.606,10.566,9.2185,7.1568,4.7592,3.4003,3.2385,3.1832,3.4642,3.3059,4.1668,3.5933,4.2602,4.3181,3.6343,3.7567,3.7702,4.3306,4.4255,4.0756,4.407,4.085
0.52151,0.72169,19.769,20.52,20.283,20.701,20.783,20.883,20.041,20.185,19.519,20.285,19.468,19.273,17.755,17.658,14.516,7.1867,7.106,3.0103,3.2652,7.3057,10.371,11.402,10.871,11.545,13.177,12.883,11.05,10.61,9.1355,8.1094,6.4661,4.156,3.086,3.1342,3.0007,3.2977,2.9062,3.5117,3.2233,3.6689,3.8532,3.3757,3.427,3.4872,3.6442,4.1371,3.3832,3.8685,2.7053
0.49523,0.60344,19.767,20.611,20.498,20.731,20.744,20.934,19.931,20.325,19.745,20.393,19.216,19.284,18.277,19.171,14.016,7.8129,6.9775,2.5769,3.305,8.1396,11.275,12.068,11.433,12.429,14.099,13.688,11.599,10.908,9.7137,8.5418,6.6919,4.3666,3.2245,3.2077,3.1595,3.4561,3.2037,3.9329,3.5193,4.0695,4.1897,3.6048,3.685,3.7337,4.1325,4.4048,3.8596,4.2556,3.5507
0.46718,0.75799,19.767,20.352,20.006,20.54,20.678,20.679,20.1,20.006,19.303,20.095,19.642,19.201,17.377,16.717,14.787,7.02,6.8446,3.3981,3.3231,6.4529,9.4003,10.646,10.307,10.788,12.304,12.026,10.498,10.232,8.4457,7.6458,6.3052,4.0782,3.1762,3.2881,3.0972,3.4088,2.9568,3.4113,3.2836,3.603,3.8453,3.5468,3.6188,3.7352,3.7074,4.3681,3.4826,4.0707,2.6548
0.3707,0.80956,19.769,20.004,19.49,20.136,20.367,20.164,20.192,19.721,19.048,19.838,19.879,19.353,17.343,16.329,15.303,7.9216,6.4143,4.1499,3.6278,5.2396,8.0527,9.7391,9.788,10.123,11.342,10.972,10.064,10.035,7.6387,7.2759,6.5231,4.4791,3.7664,3.8649,3.4894,3.8162,3.3584,3.5704,3.6668,3.8008,4.1192,4.1899,4.3583,4.5778,4.3318,5.1265,4.1826,4.9436,3.4695
0.36799,0.68846,19.782,20.158,19.732,20.297,20.478,20.379,20.128,19.84,19.14,19.856,19.691,19.091,17.167,16.364,14.878,7.3453,6.3551,3.7965,3.4874,5.6778,8.4832,9.9126,9.8264,10.233,11.573,11.232,10.044,9.8727,7.7797,7.2559,6.2675,4.1738,3.4764,3.6307,3.3925,3.7206,3.2815,3.5823,3.617,3.8114,4.0991,4.0179,4.1404,4.339,4.204,4.9452,4.0161,4.7008,3.2482
0.31032,0.83457,19.804,19.909,19.358,19.985,20.257,19.965,20.258,19.691,19.06,19.803,19.862,19.564,17.631,16.711,15.612,8.8681,6.4816,4.6038,3.8899,5.0004,7.8082,9.6973,9.897,10.229,11.303,10.88,10.255,10.298,7.6781,7.4737,6.9244,4.9566,4.1944,4.2063,3.7004,4.0135,3.5875,3.7363,3.8641,3.9616,4.2919,4.4968,4.7018,4.9403,4.6759,5.4059,4.5258,5.3274,3.9909
0.20563,0.86632,19.964,19.861,19.343,19.75,20.126,19.643,20.476,19.864,19.365,19.91,19.539,20.328,18.829,18.477,16.531,12.003,7.2763,6.037,4.8266,5.1654,8.0473,10.384,10.854,11.24,11.976,11.45,11.463,11.612,8.6496,8.7029,8.4396,6.6354,5.4604,5.1314,4.2534,4.5018,4.1932,4.284,4.3555,4.4626,4.7784,5.1915,5.4321,5.633,5.5055,5.8067,5.2375,6.0354,5.2564
0.22661,0.74702,19.892,19.893,19.365,19.871,20.175,19.813,20.331,19.763,19.18,19.748,19.613,19.687,17.973,17.395,15.804,10.081,6.5886,5.1608,4.2612,4.9664,7.7489,9.7724,10.129,10.511,11.429,10.948,10.59,10.639,7.9011,7.8379,7.436,5.5649,4.7162,4.6183,4.0024,4.289,3.9357,4.0489,4.1805,4.2649,4.588,4.8936,5.1148,5.3659,5.1761,5.7258,4.9776,5.7785,4.7059
0.14155,0.87907,20.093,19.933,19.495,19.712,20.148,19.58,20.621,20.07,19.626,20.003,19.165,20.723,19.524,19.509,17.072,13.837,7.9497,6.9408,5.4232,5.4894,8.4149,10.958,11.546,11.952,12.528,11.984,12.318,12.507,9.4645,9.5978,9.3829,7.6601,6.1645,5.6176,4.5541,4.7569,4.5139,4.6014,4.6185,4.754,5.0446,5.5069,5.7311,5.8821,5.8946,5.8719,5.5126,6.2659,5.8216
0.032672,0.88979,20.377,20.226,20.058,19.817,20.361,19.694,20.89,20.608,20.2,20.164,18.077,21.197,20.604,21.148,17.978,16.997,9.3884,8.6529,6.5438,6.359,9.3157,12.115,12.876,13.284,13.638,13.147,13.973,14.198,11.226,11.393,11.056,9.4708,7.3102,6.3675,5.0791,5.2016,5.0685,5.1716,5.1126,5.3086,5.5278,5.9489,6.075,6.0997,6.4727,5.7555,5.8086,6.4157,6.5534
0.076516,0.77688,20.273,20.109,19.819,19.77,20.251,19.643,20.753,20.367,19.932,19.989,18.459,20.764,19.922,20.296,17.363,15.372,8.5271,7.7937,5.9864,5.8572,8.7472,11.37,12.089,12.523,12.971,12.446,13.033,13.206,10.237,10.41,10.148,8.5197,6.7496,6.0211,4.8814,5.0355,4.8717,4.966,4.9601,5.1151,5.3643,5.8118,5.9819,6.0937,6.3088,5.922,5.7801,6.4528,6.3417
-0.032672,0.88979,20.522,20.426,20.423,19.974,20.55,19.882,20.983,20.878,20.422,20.111,17.29,20.991,20.662,21.312,18.144,17.811,9.8721,9.2078,6.8822,6.6471,9.5361,12.349,13.199,13.591,13.9,13.484,14.439,14.665,11.843,11.97,11.48,9.9534,7.5711,6.5028,5.2485,5.3447,5.2483,5.3445,5.3356,5.5216,5.6984,6.0344,6.089,6.0794,6.616,5.6406,5.8358,6.3676,6.667
-0.14155,0.87907,20.871,20.93,21.318,20.53,21.115,20.52,21.099,21.43,20.764,19.571,14.662,19.177,19.541,20.157,17.75,18.094,10.327,9.7577,7.1512,6.7314,9.2068,11.863,13.046,13.462,13.737,13.569,14.605,14.82,12.575,12.516,11.538,10.152,7.5356,6.2807,5.3571,5.405,5.3987,5.3998,5.7966,5.815,5.8702,5.927,5.814,5.8334,6.6304,5.3393,5.7281,6.1134,6.5572
-0.076516,0.77688,20.696,20.673,20.847,20.221,20.79,20.174,21.022,21.131,20.566,19.803,16.119,20.072,20.027,20.724,17.806,17.716,9.896,9.3714,6.9508,6.6248,9.3017,11.975,12.978,13.388,13.691,13.378,14.343,14.524,11.991,12.053,11.36,9.9059,7.5048,6.4021,5.3467,5.4193,5.3692,5.435,5.594,5.7072,5.8316,6.0454,6.0188,6.0419,6.7086,5.6001,5.8671,6.3288,6.6917
-0.20563,0.86632,21.045,21.151,21.685,20.855,21.403,20.86,21.115,21.627,20.86,19.104,12.95,17.563,18.392,18.965,17.167,17.613,10.269,9.6788,7.064,6.4343,8.5706,11.108,12.552,13.071,13.33,13.294,14.279,14.498,12.62,12.441,11.211,9.8922,7.2849,5.9474,5.2093,5.2211,5.2818,5.1948,5.9235,5.7882,5.7719,5.6929,5.5285,5.6162,6.4384,5.1587,5.5917,5.9279,6.3795
-0.31032,0.83457,21.295,21.402,22.053,21.409,21.814,21.375,21.059,21.772,20.912,18.08,9.5575,13.767,15.607,16.178,15.599,15.972,9.7978,9.0004,6.6016,5.4201,6.7793,9.1022,11.121,12.001,12.226,12.412,13.149,13.405,12.224,11.816,10.195,8.9642,6.5497,5.0647,4.5425,4.4698,4.69,4.3845,5.8552,5.3621,5.2159,4.9444,4.7746,5.0437,5.7023,4.7294,5.1661,5.4639,5.8563
-0.22661,0.74702,21.205,21.316,21.913,21.164,21.623,21.157,21.075,21.712,20.872,18.458,11.086,15.342,16.695,17.317,16.13,16.433,9.8098,9.1989,6.7425,5.7876,7.4693,9.8122,11.58,12.305,12.555,12.633,13.454,13.653,12.192,11.905,10.481,9.2211,6.82,5.456,4.8989,4.8583,5.0085,4.8191,5.9356,5.6049,5.5201,5.3421,5.1687,5.3802,6.1215,5.0294,5.4437,5.7548,6.1649
-0.3707,0.80956,21.358,21.423,22.038,21.589,21.898,21.505,21.004,21.733,20.91,17.63,8.0752,11.848,14.219,14.92,14.781,15.136,9.5705,8.564,6.3464,4.8526,5.8226,8.0864,10.376,11.502,11.706,11.97,12.541,12.833,11.939,11.439,9.7178,8.4935,6.2008,4.6357,4.0622,3.9358,4.2383,3.8294,5.6211,4.9642,4.7712,4.4594,4.336,4.6802,5.1763,4.4361,4.8652,5.156,5.5243
-0.46718,0.75799,21.392,21.277,21.631,21.829,21.842,21.576,20.816,21.446,20.898,16.686,4.8298,7.1059,10.873,12.238,12.741,13.23,9.1418,7.41,5.7502,3.4569,3.446,5.678,8.5743,10.434,10.581,10.988,11.065,11.479,11.167,10.496,8.709,7.415,5.4324,3.6552,2.5813,2.306,2.8104,2.1736,4.6111,3.5995,3.3384,3.0292,3.109,3.5732,3.5359,3.4841,3.9052,4.1721,4.5134
-0.36799,0.68846,21.394,21.382,21.879,21.692,21.865,21.542,20.918,21.609,20.881,17.144,6.7188,9.6964,12.625,13.657,13.739,14.031,9.186,7.954,6.0186,4.1476,4.682,6.8508,9.4086,10.858,11.045,11.359,11.696,12,11.387,10.834,9.1155,7.8743,5.8204,4.2183,3.4963,3.2945,3.6832,3.1967,5.2363,4.4323,4.2126,3.9164,3.8768,4.3,4.5737,4.1501,4.5521,4.8338,5.1818
